,name,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,playerGrid,target1,target2,minSteps
0,specailnoise0.067_softmaxBeta2.5_0,"[544, 1055, 1598, 2095, 2591, 3094, 3594, 4085, 4573, 5053, 5533, 6014, 6546, 7032, 7524]","[(11, 10), [11, 9], [11, 8], [10, 8], [9, 8], [8, 8], [8, 7], [7, 7], [7, 6], [6, 6], [5, 6], [6, 5], [5, 5], [4, 5], [3, 5], [2, 5]]","[(0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]",special,"(11, 10)","(2, 5)","(6, 1)",10
1,specailnoise0.067_softmaxBeta2.5_0,"[490, 966, 1450, 1932, 2407, 2883, 3358, 3834, 4310, 4787, 5261, 5749, 6230, 6729, 7224, 7744]","[(11, 2), [10, 2], [10, 3], [9, 3], [9, 4], [8, 4], [8, 5], [7, 5], [7, 6], [7, 7], [6, 7], [5, 7], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11]]","[(-1, 0), (0, 1), (-1, 0), (0, 1), (-1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1)]",12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1, 1, 1, 1]",special,"(11, 2)","(6, 11)","(2, 7)",10
2,specailnoise0.067_softmaxBeta2.5_0,"[536, 1046, 1566, 2074, 2587, 3095, 3568, 4049, 4548, 5035, 5542, 6016, 6496, 7002, 7483]","[(12, 12), [12, 11], [11, 11], [10, 11], [10, 10], [9, 10], [9, 9], [9, 8], [8, 8], [7, 8], [6, 8], [7, 7], [6, 7], [5, 7], [4, 7], [3, 7]]","[(0, -1), (-1, 0), (-1, 0), (0, -1), (-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]",special,"(12, 12)","(3, 7)","(7, 3)",10
3,specailnoise0.067_softmaxBeta2.5_0,"[490, 978, 1545, 2038, 2519, 3037, 3563, 4184, 4748, 5313, 5997, 6638, 7114, 7593, 8067, 8543]","[(4, 12), [5, 12], [5, 11], [5, 10], [6, 10], [6, 9], [7, 9], [8, 9], [8, 8], [8, 7], [9, 7], [10, 7], [9, 7], [9, 6], [9, 5], [9, 4], [9, 3]]","[(1, 0), (0, -1), (0, -1), (1, 0), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1)]",12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1, 1, 1, 1]",special,"(4, 12)","(9, 3)","(13, 7)",10
4,specailnoise0.067_softmaxBeta2.5_0,"[482, 960, 1438, 1925, 2397, 2904, 3379, 3866, 4366, 4841, 5315, 5789, 6264, 6741, 7216]","[(10, 13), [9, 13], [8, 13], [8, 12], [8, 11], [8, 10], [7, 10], [7, 9], [6, 9], [5, 9], [4, 9], [5, 8], [4, 8], [3, 8], [2, 8], [1, 8]]","[(-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]",special,"(10, 13)","(1, 8)","(5, 4)",10
5,specailnoise0.067_softmaxBeta2.5_0,"[519, 996, 1472, 1947, 2420, 2911, 3393, 3892, 4371, 4850, 5322, 5806, 6295, 6801, 7306]","[(2, 2), [2, 3], [3, 3], [4, 3], [4, 4], [4, 5], [5, 5], [5, 6], [6, 6], [6, 7], [6, 8], [7, 7], [7, 8], [7, 9], [7, 10], [7, 11]]","[(0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]",11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2]",special,"(2, 2)","(11, 7)","(7, 11)",10
6,specailnoise0.067_softmaxBeta2.5_0,"[525, 1012, 1596, 2270, 2834, 3308, 3817, 4378, 4854, 5329, 5902, 6498, 6971, 7459, 7934]","[(11, 2), [11, 3], [11, 4], [10, 4], [9, 4], [8, 4], [7, 4], [7, 5], [7, 6], [7, 7], [7, 8], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11]]","[(0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]",11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]",special,"(11, 2)","(6, 11)","(2, 7)",10
7,specailnoise0.067_softmaxBeta2.5_0,"[602, 1171, 1695, 2277, 2944, 3618, 4267, 4754, 5237, 5716, 6202, 6702, 7436, 8244, 8850]","[(12, 10), [12, 9], [11, 9], [11, 8], [10, 8], [9, 8], [8, 8], [8, 7], [8, 6], [7, 6], [6, 6], [7, 5], [6, 5], [5, 5], [4, 5], [3, 5]]","[(0, -1), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]",special,"(12, 10)","(3, 5)","(7, 1)",10
8,specailnoise0.067_softmaxBeta2.5_0,"[484, 1030, 1516, 2131, 2721, 3309, 3835, 4323, 4799, 5270, 5743, 6215, 6688, 7157, 7629]","[(10, 12), [10, 11], [9, 11], [9, 10], [8, 10], [7, 10], [6, 10], [6, 9], [6, 8], [5, 8], [4, 8], [5, 7], [5, 6], [5, 5], [5, 4], [5, 3]]","[(0, -1), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1)]",11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 2, 2]",special,"(10, 12)","(1, 7)","(5, 3)",10
9,specailnoise0.067_softmaxBeta2.5_0,"[477, 1054, 1644, 2281, 2825, 3307, 3796, 4296, 4769, 5242, 5711, 6182, 6651, 7121, 7591, 8064]","[(10, 12), [9, 12], [9, 11], [8, 11], [8, 10], [7, 10], [7, 9], [6, 9], [6, 8], [5, 8], [5, 7], [5, 6], [5, 7], [4, 7], [3, 7], [2, 7], [1, 7]]","[(-1, 0), (0, -1), (-1, 0), (0, -1), (-1, 0), (0, -1), (-1, 0), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1, 1, 1, 1]",special,"(10, 12)","(1, 7)","(5, 3)",10
