,name,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,playerGrid,target1,target2,minSteps
0,specailnoise0.067_softmaxBeta2.5_3,"[481, 954, 1427, 1903, 2373, 2839, 3311, 3782, 4280, 4794, 5286, 5771, 6242, 6710, 7179, 7649]","[(1, 2), [2, 2], [2, 3], [3, 3], [3, 4], [4, 4], [4, 5], [4, 6], [5, 6], [6, 6], [6, 7], [7, 7], [6, 7], [7, 7], [8, 7], [9, 7], [10, 7]]","[(1, 0), (0, 1), (1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]",special,"(1, 2)","(10, 7)","(6, 11)",10
1,specailnoise0.067_softmaxBeta2.5_3,"[498, 973, 1452, 1976, 2452, 2930, 3407, 3884, 4359, 4834, 5310, 5791, 6278, 6774, 7268]","[(13, 10), [12, 10], [12, 9], [11, 9], [11, 8], [10, 8], [9, 8], [9, 7], [9, 6], [8, 6], [7, 6], [8, 5], [7, 5], [6, 5], [5, 5], [4, 5]]","[(-1, 0), (0, -1), (-1, 0), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]",11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]",special,"(13, 10)","(4, 5)","(8, 1)",10
2,specailnoise0.067_softmaxBeta2.5_3,"[500, 992, 1509, 2014, 2496, 2971, 3454, 3946, 4440, 4916, 5400, 5875, 6349, 6825, 7307]","[(12, 11), [11, 11], [11, 10], [10, 10], [10, 9], [10, 8], [9, 8], [9, 7], [8, 7], [7, 7], [6, 7], [7, 6], [7, 5], [7, 4], [7, 3], [7, 2]]","[(-1, 0), (0, -1), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1)]",11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 2, 2]",special,"(12, 11)","(3, 6)","(7, 2)",10
3,specailnoise0.067_softmaxBeta2.5_3,"[481, 960, 1458, 1993, 2478, 2963, 3447, 3931, 4417, 4921, 5450, 5928, 6423, 6915, 7394]","[(3, 11), [4, 11], [4, 10], [4, 9], [5, 9], [5, 8], [5, 7], [6, 7], [7, 7], [7, 6], [7, 5], [8, 6], [8, 5], [8, 4], [8, 3], [8, 2]]","[(1, 0), (0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]",11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]",special,"(3, 11)","(8, 2)","(12, 6)",10
4,specailnoise0.067_softmaxBeta2.5_3,"[476, 952, 1431, 1911, 2397, 2888, 3376, 3877, 4370, 4846, 5382, 5889, 6391, 6866, 7340]","[(2, 11), [2, 10], [3, 10], [3, 9], [4, 9], [4, 8], [5, 8], [5, 7], [6, 7], [7, 7], [8, 7], [7, 6], [8, 6], [9, 6], [10, 6], [11, 6]]","[(0, -1), (1, 0), (0, -1), (1, 0), (0, -1), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2]",special,"(2, 11)","(7, 2)","(11, 6)",10
5,specailnoise0.067_softmaxBeta2.5_3,"[486, 968, 1454, 1941, 2444, 2983, 3483, 3988, 4488, 4975, 5456, 5936, 6414, 6893, 7372, 7857]","[(4, 11), [5, 11], [6, 11], [6, 10], [6, 9], [7, 9], [8, 9], [8, 8], [8, 7], [9, 7], [9, 6], [10, 6], [9, 6], [10, 6], [11, 6], [12, 6], [13, 6]]","[(1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2]",special,"(4, 11)","(9, 2)","(13, 6)",10
6,specailnoise0.067_softmaxBeta2.5_3,"[476, 951, 1428, 1906, 2379, 2855, 3329, 3803, 4276, 4750, 5224, 5696, 6170, 6642, 7122]","[(12, 12), [11, 12], [11, 11], [11, 10], [10, 10], [10, 9], [9, 9], [8, 9], [8, 8], [8, 7], [8, 6], [7, 7], [7, 6], [7, 5], [7, 4], [7, 3]]","[(-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1)]",11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2]",special,"(12, 12)","(3, 7)","(7, 3)",10
7,specailnoise0.067_softmaxBeta2.5_3,"[489, 975, 1471, 1977, 2513, 3016, 3518, 4028, 4547, 5042, 5524, 6011, 6493, 6978, 7464]","[(4, 11), [5, 11], [5, 10], [6, 10], [6, 9], [6, 8], [7, 8], [8, 8], [8, 7], [9, 7], [10, 7], [9, 6], [10, 6], [11, 6], [12, 6], [13, 6]]","[(1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]",11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2]",special,"(4, 11)","(9, 2)","(13, 6)",10
8,specailnoise0.067_softmaxBeta2.5_3,"[493, 976, 1508, 1992, 2481, 2962, 3451, 3932, 4424, 4904, 5393, 5874, 6362, 6843, 7334, 7814]","[(10, 11), [10, 10], [9, 10], [9, 9], [8, 9], [7, 9], [7, 8], [7, 7], [6, 7], [6, 6], [5, 6], [4, 6], [5, 6], [5, 5], [5, 4], [5, 3], [5, 2]]","[(0, -1), (-1, 0), (0, -1), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1)]",12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 2, 2]",special,"(10, 11)","(1, 6)","(5, 2)",10
9,specailnoise0.067_softmaxBeta2.5_3,"[485, 1007, 1535, 2020, 2502, 2982, 3463, 3943, 4465, 4944, 5428, 5906, 6386, 6866, 7348]","[(10, 2), [10, 3], [9, 3], [9, 4], [8, 4], [7, 4], [7, 5], [7, 6], [6, 6], [6, 7], [6, 8], [5, 7], [5, 8], [5, 9], [5, 10], [5, 11]]","[(0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]",11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]",special,"(10, 2)","(5, 11)","(1, 7)",10
